Country,Type,AUC,Rank,Feature,Importance
QAZ,BULLY_VERBAL,0.9569677494819128,7,ST207Q02HA,0.028872795
QAZ,BULLY_VERBAL,0.9569677494819128,8,GFOFAIL,0.027838007
QAZ,BULLY_VERBAL,0.9569677494819128,9,SCREADDIFF,0.027179992
QAZ,BULLY_VERBAL,0.9569677494819128,10,ST207Q03HA,0.025998656
QAZ,BULLY_THREAT,0.9586672519218271,1,BELONG,0.05983414
QAZ,BULLY_THREAT,0.9586672519218271,2,PERCOMP,0.04539227
QAZ,BULLY_THREAT,0.9586672519218271,3,ST207Q02HA,0.044180147
QAZ,BULLY_THREAT,0.9586672519218271,4,ST004D01T,0.04148194
QAZ,BULLY_THREAT,0.9586672519218271,5,EMOSUPS,0.038391232
QAZ,BULLY_THREAT,0.9586672519218271,6,PERCOOP,0.036903385
QAZ,BULLY_THREAT,0.9586672519218271,7,ST207Q05HA,0.026851544
QAZ,BULLY_THREAT,0.9586672519218271,8,ST207Q03HA,0.026529573
QAZ,BULLY_THREAT,0.9586672519218271,9,ST206Q01HA,0.02623321
QAZ,BULLY_THREAT,0.9586672519218271,10,PV1READ,0.026029939
QAZ,BULLY_PHYSICAL,0.9451938591947127,1,EMOSUPS,0.085498475
QAZ,BULLY_PHYSICAL,0.9451938591947127,2,BELONG,0.05828573
QAZ,BULLY_PHYSICAL,0.9451938591947127,3,PERCOMP,0.052396942
QAZ,BULLY_PHYSICAL,0.9451938591947127,4,PERCOOP,0.05143787
QAZ,BULLY_PHYSICAL,0.9451938591947127,5,ST207Q02HA,0.042778358
QAZ,BULLY_PHYSICAL,0.9451938591947127,6,ST004D01T,0.03929379
QAZ,BULLY_PHYSICAL,0.9451938591947127,7,ST184Q01HA,0.033221938
QAZ,BULLY_PHYSICAL,0.9451938591947127,8,ST207Q05HA,0.031390347
QAZ,BULLY_PHYSICAL,0.9451938591947127,9,ST207Q03HA,0.03028189
QAZ,BULLY_PHYSICAL,0.9451938591947127,10,ST207Q04HA,0.028973699
QAZ,BULLY_RELATIONAL,0.9507818906080938,1,EMOSUPS,0.06371286
QAZ,BULLY_RELATIONAL,0.9507818906080938,2,BELONG,0.062513515
QAZ,BULLY_RELATIONAL,0.9507818906080938,3,PERCOMP,0.05428977
QAZ,BULLY_RELATIONAL,0.9507818906080938,4,ST004D01T,0.043639082
QAZ,BULLY_RELATIONAL,0.9507818906080938,5,PERCOOP,0.038836557
QAZ,BULLY_RELATIONAL,0.9507818906080938,6,ST207Q02HA,0.036012724
QAZ,BULLY_RELATIONAL,0.9507818906080938,7,ST184Q01HA,0.03380439
QAZ,BULLY_RELATIONAL,0.9507818906080938,8,ST207Q03HA,0.030475244
QAZ,BULLY_RELATIONAL,0.9507818906080938,9,ST207Q05HA,0.028059594
QAZ,BULLY_RELATIONAL,0.9507818906080938,10,ST206Q01HA,0.024872478
QCI,BULLY_VERBAL,0.9289463967761225,1,BELONG,0.11531999
QCI,BULLY_VERBAL,0.9289463967761225,2,ST004D01T,0.08260324
QCI,BULLY_VERBAL,0.9289463967761225,3,DISCLIMA,0.03557794
QCI,BULLY_VERBAL,0.9289463967761225,4,PERCOOP,0.029278807
QCI,BULLY_VERBAL,0.9289463967761225,5,ST207Q02HA,0.026307786
QCI,BULLY_VERBAL,0.9289463967761225,6,PERCOMP,0.02603986
QCI,BULLY_VERBAL,0.9289463967761225,7,ST207Q01HA,0.024529537
QCI,BULLY_VERBAL,0.9289463967761225,8,ST207Q05HA,0.024182977
QCI,BULLY_VERBAL,0.9289463967761225,9,ST206Q01HA,0.024090547
QCI,BULLY_VERBAL,0.9289463967761225,10,SWBP,0.021101413
QCI,BULLY_THREAT,0.971053569372367,1,BELONG,0.06936749
QCI,BULLY_THREAT,0.971053569372367,2,DISCLIMA,0.037035417
QCI,BULLY_THREAT,0.971053569372367,3,ST004D01T,0.035386086
QCI,BULLY_THREAT,0.971053569372367,4,METASPAM,0.034523115
QCI,BULLY_THREAT,0.971053569372367,5,ST207Q02HA,0.028084299
QCI,BULLY_THREAT,0.971053569372367,6,SWBP,0.026566265
QCI,BULLY_THREAT,0.971053569372367,7,EMOSUPS,0.02615748
QCI,BULLY_THREAT,0.971053569372367,8,PV1MATH,0.025130339
QCI,BULLY_THREAT,0.971053569372367,9,STIMREAD,0.02380792
QCI,BULLY_THREAT,0.971053569372367,10,PERCOMP,0.023154313
QCI,BULLY_PHYSICAL,0.9140501385746408,1,BELONG,0.08453127
QCI,BULLY_PHYSICAL,0.9140501385746408,2,DISCLIMA,0.058427423
QCI,BULLY_PHYSICAL,0.9140501385746408,3,ST004D01T,0.058198955
QCI,BULLY_PHYSICAL,0.9140501385746408,4,GFOFAIL,0.026143158
QCI,BULLY_PHYSICAL,0.9140501385746408,5,ST207Q01HA,0.024488457
QCI,BULLY_PHYSICAL,0.9140501385746408,6,ST206Q01HA,0.02429827
QCI,BULLY_PHYSICAL,0.9140501385746408,7,PERCOMP,0.02399894
QCI,BULLY_PHYSICAL,0.9140501385746408,8,ST207Q02HA,0.023745378
QCI,BULLY_PHYSICAL,0.9140501385746408,9,TEACHINT,0.022758033
QCI,BULLY_PHYSICAL,0.9140501385746408,10,PV1MATH,0.02126141
QCI,BULLY_RELATIONAL,0.9647924790376431,1,BELONG,0.09950401
QCI,BULLY_RELATIONAL,0.9647924790376431,2,DISCLIMA,0.052710414
QCI,BULLY_RELATIONAL,0.9647924790376431,3,ST004D01T,0.039201483
QCI,BULLY_RELATIONAL,0.9647924790376431,4,ST206Q01HA,0.03273059
QCI,BULLY_RELATIONAL,0.9647924790376431,5,ST207Q02HA,0.027871473
QCI,BULLY_RELATIONAL,0.9647924790376431,6,PERCOMP,0.02679693
QCI,BULLY_RELATIONAL,0.9647924790376431,7,ST207Q01HA,0.02542057
QCI,BULLY_RELATIONAL,0.9647924790376431,8,PERCOOP,0.022999316
QCI,BULLY_RELATIONAL,0.9647924790376431,9,SWBP,0.022853727
QCI,BULLY_RELATIONAL,0.9647924790376431,10,ST207Q04HA,0.02283137
QMR,BULLY_VERBAL,0.9883788676609783,1,BELONG,0.043935698
QMR,BULLY_VERBAL,0.9883788676609783,2,ST207Q01HA,0.0350443
QMR,BULLY_VERBAL,0.9883788676609783,3,ST207Q02HA,0.03147489
QMR,BULLY_VERBAL,0.9883788676609783,4,GFOFAIL,0.028569452
QMR,BULLY_VERBAL,0.9883788676609783,5,UNDREM,0.028384654
QMR,BULLY_VERBAL,0.9883788676609783,6,DISCLIMA,0.028157875
QMR,BULLY_VERBAL,0.9883788676609783,7,PERCOMP,0.02761826
QMR,BULLY_VERBAL,0.9883788676609783,8,BSMJ,0.027049743
QMR,BULLY_VERBAL,0.9883788676609783,9,ST207Q04HA,0.02684993
QMR,BULLY_VERBAL,0.9883788676609783,10,EMOSUPS,0.025997309
QMR,BULLY_THREAT,0.9928429260495462,1,ST004D01T,0.05738881
QMR,BULLY_THREAT,0.9928429260495462,2,EMOSUPS,0.049342882
QMR,BULLY_THREAT,0.9928429260495462,3,UNDREM,0.036395226
QMR,BULLY_THREAT,0.9928429260495462,4,PV1READ,0.03374372
QMR,BULLY_THREAT,0.9928429260495462,5,PERCOMP,0.031113785
QMR,BULLY_THREAT,0.9928429260495462,6,BELONG,0.03031534
QMR,BULLY_THREAT,0.9928429260495462,7,ATTLNACT,0.029129835
QMR,BULLY_THREAT,0.9928429260495462,8,PERCOOP,0.027018711
QMR,BULLY_THREAT,0.9928429260495462,9,ST207Q02HA,0.026009912
QMR,BULLY_THREAT,0.9928429260495462,10,ST207Q04HA,0.02572029
QMR,BULLY_PHYSICAL,0.9906524654394767,1,EMOSUPS,0.06195506
QMR,BULLY_PHYSICAL,0.9906524654394767,2,PV1READ,0.04121528
QMR,BULLY_PHYSICAL,0.9906524654394767,3,PERCOMP,0.039839283
QMR,BULLY_PHYSICAL,0.9906524654394767,4,PERCOOP,0.03015871
QMR,BULLY_PHYSICAL,0.9906524654394767,5,BELONG,0.028718587
QMR,BULLY_PHYSICAL,0.9906524654394767,6,ST004D01T,0.028375113
QMR,BULLY_PHYSICAL,0.9906524654394767,7,ST207Q02HA,0.027968263
QMR,BULLY_PHYSICAL,0.9906524654394767,8,ST207Q03HA,0.02780796
QMR,BULLY_PHYSICAL,0.9906524654394767,9,UNDREM,0.027135279
QMR,BULLY_PHYSICAL,0.9906524654394767,10,ST207Q05HA,0.026160225
QMR,BULLY_RELATIONAL,0.9923199417091215,1,EMOSUPS,0.045099378
QMR,BULLY_RELATIONAL,0.9923199417091215,2,ST207Q05HA,0.037933547
QMR,BULLY_RELATIONAL,0.9923199417091215,3,BELONG,0.035073668
QMR,BULLY_RELATIONAL,0.9923199417091215,4,ATTLNACT,0.03165349
QMR,BULLY_RELATIONAL,0.9923199417091215,5,PV1READ,0.0308833
QMR,BULLY_RELATIONAL,0.9923199417091215,6,PERCOMP,0.028235283
QMR,BULLY_RELATIONAL,0.9923199417091215,7,DISCLIMA,0.027790604
QMR,BULLY_RELATIONAL,0.9923199417091215,8,SCREADDIFF,0.024820806
QMR,BULLY_RELATIONAL,0.9923199417091215,9,ST207Q01HA,0.024701083
QMR,BULLY_RELATIONAL,0.9923199417091215,10,UNDREM,0.024612583
QRT,BULLY_VERBAL,0.9391802689277542,1,BELONG,0.057366777
QRT,BULLY_VERBAL,0.9391802689277542,2,ST207Q03HA,0.035539486
QRT,BULLY_VERBAL,0.9391802689277542,3,GFOFAIL,0.034748916
QRT,BULLY_VERBAL,0.9391802689277542,4,PERCOMP,0.033342656
QRT,BULLY_VERBAL,0.9391802689277542,5,EMOSUPS,0.03191512
QRT,BULLY_VERBAL,0.9391802689277542,6,ST207Q01HA,0.027240261
QRT,BULLY_VERBAL,0.9391802689277542,7,ST207Q02HA,0.026143592
QRT,BULLY_VERBAL,0.9391802689277542,8,ST004D01T,0.025442226
QRT,BULLY_VERBAL,0.9391802689277542,9,JOYREAD,0.025371607
QRT,BULLY_VERBAL,0.9391802689277542,10,ST207Q05HA,0.02462535
QRT,BULLY_THREAT,0.9669549296245455,1,BELONG,0.046738688
QRT,BULLY_THREAT,0.9669549296245455,2,PERCOMP,0.045396693
QRT,BULLY_THREAT,0.9669549296245455,3,PV1READ,0.04039496
QRT,BULLY_THREAT,0.9669549296245455,4,ST004D01T,0.03919961
QRT,BULLY_THREAT,0.9669549296245455,5,ST207Q02HA,0.031315368
QRT,BULLY_THREAT,0.9669549296245455,6,ST207Q05HA,0.029776022
QRT,BULLY_THREAT,0.9669549296245455,7,PERCOOP,0.028933315
QRT,BULLY_THREAT,0.9669549296245455,8,ST207Q03HA,0.028611131
QRT,BULLY_THREAT,0.9669549296245455,9,DISCLIMA,0.028467286
QRT,BULLY_THREAT,0.9669549296245455,10,EMOSUPS,0.028351342
QRT,BULLY_PHYSICAL,0.9528907874514059,1,BELONG,0.060789615
QRT,BULLY_PHYSICAL,0.9528907874514059,2,ST207Q02HA,0.053851496
QRT,BULLY_PHYSICAL,0.9528907874514059,3,EMOSUPS,0.046361364
QRT,BULLY_PHYSICAL,0.9528907874514059,4,ST207Q05HA,0.04235158
QRT,BULLY_PHYSICAL,0.9528907874514059,5,PERCOMP,0.04199063
QRT,BULLY_PHYSICAL,0.9528907874514059,6,ST207Q03HA,0.03630395
QRT,BULLY_PHYSICAL,0.9528907874514059,7,ST004D01T,0.033426296
QRT,BULLY_PHYSICAL,0.9528907874514059,8,ST207Q04HA,0.031882122
QRT,BULLY_PHYSICAL,0.9528907874514059,9,PV1READ,0.031042658
QRT,BULLY_PHYSICAL,0.9528907874514059,10,PERCOOP,0.028669234
QRT,BULLY_RELATIONAL,0.9463533996720721,1,BELONG,0.050910678
QRT,BULLY_RELATIONAL,0.9463533996720721,2,PERCOMP,0.04107764
QRT,BULLY_RELATIONAL,0.9463533996720721,3,EMOSUPS,0.038114216
QRT,BULLY_RELATIONAL,0.9463533996720721,4,ST207Q02HA,0.036283847
QRT,BULLY_RELATIONAL,0.9463533996720721,5,ST207Q04HA,0.034129344
QRT,BULLY_RELATIONAL,0.9463533996720721,6,ST207Q03HA,0.031184256
QRT,BULLY_RELATIONAL,0.9463533996720721,7,PV1READ,0.030055583
QRT,BULLY_RELATIONAL,0.9463533996720721,8,ST184Q01HA,0.028914059
QRT,BULLY_RELATIONAL,0.9463533996720721,9,PERCOOP,0.028011682
QRT,BULLY_RELATIONAL,0.9463533996720721,10,UNDREM,0.026482332
ROU,BULLY_VERBAL,0.9552526662987995,1,BELONG,0.0629909
ROU,BULLY_VERBAL,0.9552526662987995,2,DISCLIMA,0.037319325
ROU,BULLY_VERBAL,0.9552526662987995,3,ST004D01T,0.036880072
ROU,BULLY_VERBAL,0.9552526662987995,4,ST207Q05HA,0.03342049
ROU,BULLY_VERBAL,0.9552526662987995,5,ST207Q01HA,0.031870056
ROU,BULLY_VERBAL,0.9552526662987995,6,PERCOOP,0.031397745
ROU,BULLY_VERBAL,0.9552526662987995,7,EMOSUPS,0.02786083
ROU,BULLY_VERBAL,0.9552526662987995,8,GFOFAIL,0.027189085
ROU,BULLY_VERBAL,0.9552526662987995,9,PERCOMP,0.026467467
ROU,BULLY_VERBAL,0.9552526662987995,10,PV1READ,0.025824491
ROU,BULLY_THREAT,0.969204145494605,1,BELONG,0.056892894
ROU,BULLY_THREAT,0.969204145494605,2,ST004D01T,0.046066165
ROU,BULLY_THREAT,0.969204145494605,3,EMOSUPS,0.043099444
ROU,BULLY_THREAT,0.969204145494605,4,PV1READ,0.038931604
ROU,BULLY_THREAT,0.969204145494605,5,ST206Q01HA,0.03557594
ROU,BULLY_THREAT,0.969204145494605,6,ST207Q04HA,0.031146988
ROU,BULLY_THREAT,0.969204145494605,7,DISCLIMA,0.029915523
ROU,BULLY_THREAT,0.969204145494605,8,ST207Q01HA,0.02588248
ROU,BULLY_THREAT,0.969204145494605,9,SCREADDIFF,0.024149494
ROU,BULLY_THREAT,0.969204145494605,10,PV1SCIE,0.024123237
ROU,BULLY_PHYSICAL,0.9529358944434528,1,EMOSUPS,0.08166647
ROU,BULLY_PHYSICAL,0.9529358944434528,2,BELONG,0.0512878
ROU,BULLY_PHYSICAL,0.9529358944434528,3,ST004D01T,0.04372731
ROU,BULLY_PHYSICAL,0.9529358944434528,4,PV1READ,0.037953455
ROU,BULLY_PHYSICAL,0.9529358944434528,5,PERCOOP,0.03513934
ROU,BULLY_PHYSICAL,0.9529358944434528,6,DISCLIMA,0.032002795
ROU,BULLY_PHYSICAL,0.9529358944434528,7,ST207Q02HA,0.029504057
ROU,BULLY_PHYSICAL,0.9529358944434528,8,ST207Q04HA,0.029014625
ROU,BULLY_PHYSICAL,0.9529358944434528,9,ST207Q01HA,0.02541839
ROU,BULLY_PHYSICAL,0.9529358944434528,10,PERCOMP,0.02487086
ROU,BULLY_RELATIONAL,0.9586029546523535,1,BELONG,0.062089093
ROU,BULLY_RELATIONAL,0.9586029546523535,2,EMOSUPS,0.041426342
ROU,BULLY_RELATIONAL,0.9586029546523535,3,DISCLIMA,0.036487963
ROU,BULLY_RELATIONAL,0.9586029546523535,4,PERCOOP,0.03551031
ROU,BULLY_RELATIONAL,0.9586029546523535,5,ST207Q05HA,0.035472885
ROU,BULLY_RELATIONAL,0.9586029546523535,6,ST207Q04HA,0.031249637
ROU,BULLY_RELATIONAL,0.9586029546523535,7,PV1READ,0.030792477
ROU,BULLY_RELATIONAL,0.9586029546523535,8,SWBP,0.030558443
ROU,BULLY_RELATIONAL,0.9586029546523535,9,ST207Q01HA,0.025052156
ROU,BULLY_RELATIONAL,0.9586029546523535,10,PERCOMP,0.024284035
RUS,BULLY_VERBAL,0.9271765367831496,1,BELONG,0.060244016
RUS,BULLY_VERBAL,0.9271765367831496,2,ST207Q01HA,0.042559873
RUS,BULLY_VERBAL,0.9271765367831496,3,GFOFAIL,0.03759411
RUS,BULLY_VERBAL,0.9271765367831496,4,PERCOMP,0.037217494
RUS,BULLY_VERBAL,0.9271765367831496,5,ST207Q02HA,0.03159662
RUS,BULLY_VERBAL,0.9271765367831496,6,EMOSUPS,0.030357404
RUS,BULLY_VERBAL,0.9271765367831496,7,DISCLIMA,0.029156704
RUS,BULLY_VERBAL,0.9271765367831496,8,ST004D01T,0.027722504
RUS,BULLY_VERBAL,0.9271765367831496,9,RESILIENCE,0.025212113
RUS,BULLY_VERBAL,0.9271765367831496,10,PERCOOP,0.02325084
RUS,BULLY_THREAT,0.9539238592835889,1,BELONG,0.053895
RUS,BULLY_THREAT,0.9539238592835889,2,ST207Q02HA,0.04742525
RUS,BULLY_THREAT,0.9539238592835889,3,EMOSUPS,0.04419351
RUS,BULLY_THREAT,0.9539238592835889,4,PERCOMP,0.04359176
RUS,BULLY_THREAT,0.9539238592835889,5,ST207Q04HA,0.04047783
RUS,BULLY_THREAT,0.9539238592835889,6,PV1READ,0.039781902
RUS,BULLY_THREAT,0.9539238592835889,7,ST004D01T,0.033960246
RUS,BULLY_THREAT,0.9539238592835889,8,ST206Q01HA,0.032283105
RUS,BULLY_THREAT,0.9539238592835889,9,ST207Q03HA,0.028728528
RUS,BULLY_THREAT,0.9539238592835889,10,ST207Q01HA,0.027449783
RUS,BULLY_PHYSICAL,0.9399475847141758,1,EMOSUPS,0.06166719
RUS,BULLY_PHYSICAL,0.9399475847141758,2,BELONG,0.061223723
RUS,BULLY_PHYSICAL,0.9399475847141758,3,ST207Q02HA,0.05273579
RUS,BULLY_PHYSICAL,0.9399475847141758,4,ST206Q01HA,0.04108218
RUS,BULLY_PHYSICAL,0.9399475847141758,5,ST207Q04HA,0.03938981
RUS,BULLY_PHYSICAL,0.9399475847141758,6,PV1READ,0.03775154
RUS,BULLY_PHYSICAL,0.9399475847141758,7,PERCOMP,0.036256123
RUS,BULLY_PHYSICAL,0.9399475847141758,8,ST207Q03HA,0.032571696
RUS,BULLY_PHYSICAL,0.9399475847141758,9,PERCOOP,0.031095028
RUS,BULLY_PHYSICAL,0.9399475847141758,10,ST004D01T,0.030050341
RUS,BULLY_RELATIONAL,0.9376151572485517,1,BELONG,0.059127394
RUS,BULLY_RELATIONAL,0.9376151572485517,2,PERCOMP,0.04217029
RUS,BULLY_RELATIONAL,0.9376151572485517,3,ST207Q05HA,0.04010795
RUS,BULLY_RELATIONAL,0.9376151572485517,4,PV1READ,0.038616132
RUS,BULLY_RELATIONAL,0.9376151572485517,5,EMOSUPS,0.037325546
RUS,BULLY_RELATIONAL,0.9376151572485517,6,ST207Q01HA,0.033451837
RUS,BULLY_RELATIONAL,0.9376151572485517,7,ST207Q02HA,0.029720845
RUS,BULLY_RELATIONAL,0.9376151572485517,8,ST206Q01HA,0.028515287
RUS,BULLY_RELATIONAL,0.9376151572485517,9,DISCLIMA,0.028298033
RUS,BULLY_RELATIONAL,0.9376151572485517,10,ST207Q03HA,0.026219774
SAU,BULLY_VERBAL,0.9644011440743504,1,ST004D01T,0.06257592
SAU,BULLY_VERBAL,0.9644011440743504,2,ST207Q01HA,0.042756796
SAU,BULLY_VERBAL,0.9644011440743504,3,BELONG,0.04037778
SAU,BULLY_VERBAL,0.9644011440743504,4,ST207Q02HA,0.034166533
SAU,BULLY_VERBAL,0.9644011440743504,5,EMOSUPS,0.032599647
SAU,BULLY_VERBAL,0.9644011440743504,6,ST206Q01HA,0.03025334
SAU,BULLY_VERBAL,0.9644011440743504,7,DISCLIMA,0.028141737
SAU,BULLY_VERBAL,0.9644011440743504,8,GFOFAIL,0.026950976
SAU,BULLY_VERBAL,0.9644011440743504,9,ST207Q04HA,0.024688711
SAU,BULLY_VERBAL,0.9644011440743504,10,PERCOOP,0.02443027
SAU,BULLY_THREAT,0.9677586947797905,1,ST004D01T,0.093225084
SAU,BULLY_THREAT,0.9677586947797905,2,ST206Q01HA,0.07667549
SAU,BULLY_THREAT,0.9677586947797905,3,EMOSUPS,0.040101685
SAU,BULLY_THREAT,0.9677586947797905,4,BELONG,0.03877601
SAU,BULLY_THREAT,0.9677586947797905,5,ATTLNACT,0.03653565
SAU,BULLY_THREAT,0.9677586947797905,6,ST207Q04HA,0.028373504
SAU,BULLY_THREAT,0.9677586947797905,7,PERCOOP,0.028122902
SAU,BULLY_THREAT,0.9677586947797905,8,ST207Q02HA,0.028025715
SAU,BULLY_THREAT,0.9677586947797905,9,ST207Q01HA,0.027257152
SAU,BULLY_THREAT,0.9677586947797905,10,PV1READ,0.025765972
SAU,BULLY_PHYSICAL,0.9559743207633046,1,EMOSUPS,0.08516196
SAU,BULLY_PHYSICAL,0.9559743207633046,2,ST206Q01HA,0.07608382
SAU,BULLY_PHYSICAL,0.9559743207633046,3,ST004D01T,0.07080685
SAU,BULLY_PHYSICAL,0.9559743207633046,4,BELONG,0.0367374
SAU,BULLY_PHYSICAL,0.9559743207633046,5,ST207Q01HA,0.03610637
SAU,BULLY_PHYSICAL,0.9559743207633046,6,PERCOOP,0.03158963
SAU,BULLY_PHYSICAL,0.9559743207633046,7,ST207Q02HA,0.030307716
SAU,BULLY_PHYSICAL,0.9559743207633046,8,ST207Q03HA,0.028014883
SAU,BULLY_PHYSICAL,0.9559743207633046,9,PV1READ,0.027484685
SAU,BULLY_PHYSICAL,0.9559743207633046,10,ST207Q04HA,0.024984756
SAU,BULLY_RELATIONAL,0.9555023670669595,1,ST206Q01HA,0.11688044
SAU,BULLY_RELATIONAL,0.9555023670669595,2,EMOSUPS,0.042480208
SAU,BULLY_RELATIONAL,0.9555023670669595,3,PERCOOP,0.034300834
SAU,BULLY_RELATIONAL,0.9555023670669595,4,BELONG,0.03340266
SAU,BULLY_RELATIONAL,0.9555023670669595,5,ST004D01T,0.033037223
SAU,BULLY_RELATIONAL,0.9555023670669595,6,ST207Q05HA,0.03011145
SAU,BULLY_RELATIONAL,0.9555023670669595,7,ST207Q01HA,0.027333103
SAU,BULLY_RELATIONAL,0.9555023670669595,8,ST207Q04HA,0.027317092
SAU,BULLY_RELATIONAL,0.9555023670669595,9,ST207Q02HA,0.02670745
SAU,BULLY_RELATIONAL,0.9555023670669595,10,DISCLIMA,0.025311539
SGP,BULLY_VERBAL,0.9077026748386201,1,ST004D01T,0.102002256
SGP,BULLY_VERBAL,0.9077026748386201,2,BELONG,0.064425364
SGP,BULLY_VERBAL,0.9077026748386201,3,DISCLIMA,0.04107545
SGP,BULLY_VERBAL,0.9077026748386201,4,ST207Q02HA,0.035415918
SGP,BULLY_VERBAL,0.9077026748386201,5,ST207Q01HA,0.030283483
SGP,BULLY_VERBAL,0.9077026748386201,6,EMOSUPS,0.02891806
SGP,BULLY_VERBAL,0.9077026748386201,7,COMPETE,0.025581071
SGP,BULLY_VERBAL,0.9077026748386201,8,PERCOOP,0.023570096
SGP,BULLY_VERBAL,0.9077026748386201,9,RESILIENCE,0.023045199
SGP,BULLY_VERBAL,0.9077026748386201,10,SCREADDIFF,0.022666981
SGP,BULLY_THREAT,0.975162613346438,1,BELONG,0.08287926
SGP,BULLY_THREAT,0.975162613346438,2,ST004D01T,0.04761509
SGP,BULLY_THREAT,0.975162613346438,3,PV1READ,0.043619875
SGP,BULLY_THREAT,0.975162613346438,4,ST206Q01HA,0.03766805
SGP,BULLY_THREAT,0.975162613346438,5,DISCLIMA,0.03338839
SGP,BULLY_THREAT,0.975162613346438,6,PERCOOP,0.031730946
SGP,BULLY_THREAT,0.975162613346438,7,METASUM,0.029861992
SGP,BULLY_THREAT,0.975162613346438,8,GRADE,0.026496092
SGP,BULLY_THREAT,0.975162613346438,9,PV1MATH,0.026282204
SGP,BULLY_THREAT,0.975162613346438,10,COMPETE,0.025926687
SGP,BULLY_PHYSICAL,0.9601095220277276,1,ST004D01T,0.10655817
SGP,BULLY_PHYSICAL,0.9601095220277276,2,BELONG,0.05727412
SGP,BULLY_PHYSICAL,0.9601095220277276,3,DISCLIMA,0.03657719
SGP,BULLY_PHYSICAL,0.9601095220277276,4,PV1READ,0.034747433
SGP,BULLY_PHYSICAL,0.9601095220277276,5,ST206Q01HA,0.030312186
SGP,BULLY_PHYSICAL,0.9601095220277276,6,PERCOOP,0.027430158
SGP,BULLY_PHYSICAL,0.9601095220277276,7,METASUM,0.02637299
SGP,BULLY_PHYSICAL,0.9601095220277276,8,SCREADDIFF,0.026035562
SGP,BULLY_PHYSICAL,0.9601095220277276,9,PV1MATH,0.025988024
SGP,BULLY_PHYSICAL,0.9601095220277276,10,COMPETE,0.024872566
SGP,BULLY_RELATIONAL,0.9621996520430715,1,BELONG,0.078190774
SGP,BULLY_RELATIONAL,0.9621996520430715,2,PV1READ,0.044493187
SGP,BULLY_RELATIONAL,0.9621996520430715,3,ST207Q01HA,0.03495085
SGP,BULLY_RELATIONAL,0.9621996520430715,4,ST004D01T,0.030588582
SGP,BULLY_RELATIONAL,0.9621996520430715,5,PERCOOP,0.030245062
SGP,BULLY_RELATIONAL,0.9621996520430715,6,DISCLIMA,0.03010091
SGP,BULLY_RELATIONAL,0.9621996520430715,7,PV1MATH,0.029972374
SGP,BULLY_RELATIONAL,0.9621996520430715,8,PERCOMP,0.026425889
SGP,BULLY_RELATIONAL,0.9621996520430715,9,GRADE,0.026317658
SGP,BULLY_RELATIONAL,0.9621996520430715,10,PV1SCIE,0.026257357
SRB,BULLY_VERBAL,0.967256579321321,1,BELONG,0.06807011
SRB,BULLY_VERBAL,0.967256579321321,2,EMOSUPS,0.056749158
SRB,BULLY_VERBAL,0.967256579321321,3,PERCOMP,0.036838725
SRB,BULLY_VERBAL,0.967256579321321,4,ST206Q01HA,0.031205233
SRB,BULLY_VERBAL,0.967256579321321,5,ST207Q03HA,0.029936664
SRB,BULLY_VERBAL,0.967256579321321,6,GFOFAIL,0.026073864
SRB,BULLY_VERBAL,0.967256579321321,7,ST207Q01HA,0.026016118
SRB,BULLY_VERBAL,0.967256579321321,8,PERCOOP,0.025973318
SRB,BULLY_VERBAL,0.967256579321321,9,ST207Q05HA,0.02496002
SRB,BULLY_VERBAL,0.967256579321321,10,ST004D01T,0.023670482
SRB,BULLY_THREAT,0.9756353612350772,1,ST207Q02HA,0.11261437
SRB,BULLY_THREAT,0.9756353612350772,2,EMOSUPS,0.054900635
SRB,BULLY_THREAT,0.9756353612350772,3,BELONG,0.04529184
SRB,BULLY_THREAT,0.9756353612350772,4,PERCOMP,0.03455057
SRB,BULLY_THREAT,0.9756353612350772,5,ST207Q03HA,0.033587664
SRB,BULLY_THREAT,0.9756353612350772,6,SCREADDIFF,0.03270692
SRB,BULLY_THREAT,0.9756353612350772,7,PV1READ,0.029065942
SRB,BULLY_THREAT,0.9756353612350772,8,ST207Q01HA,0.027851565
SRB,BULLY_THREAT,0.9756353612350772,9,ST004D01T,0.02738285
SRB,BULLY_THREAT,0.9756353612350772,10,ST207Q04HA,0.026129201
SRB,BULLY_PHYSICAL,0.9698891747573289,1,EMOSUPS,0.101954944
SRB,BULLY_PHYSICAL,0.9698891747573289,2,ST207Q02HA,0.09301706
SRB,BULLY_PHYSICAL,0.9698891747573289,3,BELONG,0.04063223
SRB,BULLY_PHYSICAL,0.9698891747573289,4,ST207Q01HA,0.03673875
SRB,BULLY_PHYSICAL,0.9698891747573289,5,ST207Q03HA,0.032546375
SRB,BULLY_PHYSICAL,0.9698891747573289,6,ST004D01T,0.03235319
SRB,BULLY_PHYSICAL,0.9698891747573289,7,ST207Q04HA,0.031030245
SRB,BULLY_PHYSICAL,0.9698891747573289,8,PERCOMP,0.030339854
SRB,BULLY_PHYSICAL,0.9698891747573289,9,SCREADDIFF,0.028339133
SRB,BULLY_PHYSICAL,0.9698891747573289,10,PV1READ,0.026982866
SRB,BULLY_RELATIONAL,0.9536413511382997,1,BELONG,0.06330257
SRB,BULLY_RELATIONAL,0.9536413511382997,2,EMOSUPS,0.05618944
SRB,BULLY_RELATIONAL,0.9536413511382997,3,ST206Q01HA,0.04105667
